,Match_id,League_id,Season,Stage,Date,H_team,A_team,Result,H_Speed,H_Pass,H_Shoot,H_Pressure,H_chPass,H_chCross,H_dAggr,H_dWidth,A_Speed,A_Pass,A_Shoot,A_Pressure,A_chPass,A_chCross,A_dAggr,A_dWidth,H_age,A_age,H_TMV,A_TMV,FTHG,FTAG,HS,AS,HST,AST,H_Form03,A_Form03,H_Form05,A_Form05,H_MeanShots03,A_MeanShots03,H_MeanShots05,A_MeanShots05,H_MeanShotsOnTarget03,A_MeanShotsOnTarget03,H_MeanShotsOnTarget05,A_MeanShotsOnTarget05,H_MeanFullTimeGoals03,A_MeanFullTimeGoals03,H_MeanFullTimeGoals05,A_MeanFullTimeGoals05,H_WeightedMeanShots03,A_WeightedMeanShots03,H_WeightedMeanShots05,A_WeightedMeanShots05,H_WeightedMeanShotsOnTarget03,A_WeightedMeanShotsOnTarget03,H_WeightedMeanShotsOnTarget05,A_WeightedMeanShotsOnTarget05,H_WeightedMeanFullTimeGoals03,A_WeightedMeanFullTimeGoals03,H_WeightedMeanFullTimeGoals05,A_WeightedMeanFullTimeGoals05,H_xgoals,A_xgoals
419,24507,21518,2015/2016,4,2015-09-20,RC Deportivo de La Coruna,Real Sporting de Gijon,2,53,47,55,45,38,52,50,59,55,50,38,45,62,59,54,41,27.4,23.8,51.0,30.0,2,3,19,4,9,4,6,3,12,6,19.5,17.0,17.5,16.5,6.0,4.5,6.25,5.0,2.0,2.0,2.0,1.5,18.3157894737,16.1578947368,16.2352941176,15.3235294118,5.52631578947,4.10526315789,5.64705882353,4.47058823529,1.94736842105,1.78947368421,1.88235294118,1.38235294118,NaN,NaN
420,24511,21518,2015/2016,5,2015-09-22,Atletico Madrid,Getafe CF,0,57,50,49,49,61,62,42,52,34,38,49,43,55,39,42,49,24.4,24.7,336.0,55.0,2,0,12,6,3,2,7,3,11,7,27.5,19.5,17.5,14.75,9.5,7.0,6.75,5.25,4.0,1.0,3.25,1.5,26.5263157895,18.5789473684,17.7352941176,14.1176470588,9.10526315789,6.94736842105,6.61764705882,5.23529411765,3.78947368421,1.05263157895,3.02941176471,1.32352941176,1.49,0.48
421,24514,21518,2015/2016,5,2015-09-22,Granada CF,Real Sociedad,2,57,59,51,48,61,63,45,62,60,50,52,49,54,60,53,53,24.9,24.6,73.0,122.0,0,3,11,8,1,5,3,6,5,9,15.5,19.5,15.0,15.25,5.0,4.0,4.75,4.5,1.0,1.5,1.0,2.0,14.6315789474,18.0526315789,13.7647058824,14.2647058824,4.84210526316,3.89473684211,4.38235294118,4.05882352941,0.842105263158,1.42105263158,0.823529411765,1.73529411765,0.39,2.65
422,24515,21518,2015/2016,5,2015-09-22,RCD Espanyol,Valencia CF,0,50,44,40,37,52,60,40,45,35,35,58,49,37,51,45,53,24.1,22.7,61.0,254.0,1,0,17,10,5,4,3,6,3,10,15.0,22.5,14.25,18.0,5.5,9.0,4.0,6.0,2.0,4.0,1.0,2.75,14.2105263158,21.1052631579,12.9705882353,17.0,5.05263157895,8.42105263158,3.79411764706,5.82352941176,1.78947368421,3.84210526316,1.0,2.67647058824,1.88,0.78
423,24508,21518,2015/2016,5,2015-09-23,UD Las Palmas,Sevilla FC,0,48,44,53,53,53,42,39,57,53,53,60,42,53,52,48,59,26.2,24.8,29.0,186.0,2,0,12,17,4,3,3,7,4,8,12.0,15.5,12.5,14.75,5.0,5.0,5.5,3.75,1.5,2.0,1.0,1.0,11.3684210526,14.9473684211,11.4705882353,13.8235294118,4.57894736842,4.78947368421,4.88235294118,3.64705882353,1.31578947368,1.84210526316,0.941176470588,1.02941176471,1.02,1.56
424,24509,21518,2015/2016,5,2015-09-23,RC Celta de Vigo,FC Barcelona,0,55,38,50,55,41,48,55,59,36,51,56,61,36,49,65,65,23.6,24.9,63.0,618.0,4,1,18,18,5,7,0,6,4,10,17.5,34.0,14.5,26.0,4.5,13.0,3.75,9.75,1.5,4.0,1.25,3.0,17.1052631579,32.4210526316,14.0588235294,24.8823529412,4.31578947368,12.1578947368,3.52941176471,9.20588235294,1.31578947368,3.68421052632,1.11764705882,2.79411764706,2.23,2.52
425,24510,21518,2015/2016,5,2015-09-23,Levante UD,SD Eibar,1,62,65,65,36,71,42,33,42,62,52,52,37,59,55,56,49,26.3,24.8,68.0,45.0,2,2,12,10,2,4,0,6,3,9,15.0,13.5,14.25,11.25,4.0,6.5,5.75,4.25,1.0,2.5,1.5,1.5,13.9473684211,13.0526315789,13.0882352941,10.7647058824,3.89473684211,6.26315789474,5.11764705882,4.26470588235,1.0,2.36842105263,1.35294117647,1.5,0.54,1.40
426,24512,21518,2015/2016,5,2015-09-23,Malaga CF,Villarreal CF,2,42,36,50,47,41,40,37,52,48,36,55,47,36,52,48,44,26.0,24.4,78.0,115.0,0,1,15,9,4,3,1,5,5,8,20.0,17.5,17.0,14.75,7.5,7.0,6.5,5.75,2.5,2.5,2.75,1.75,18.6315789474,16.3684210526,15.7647058824,13.7647058824,7.0,6.47368421053,6.0,5.32352941176,2.26315789474,2.31578947368,2.38235294118,1.64705882353,0.88,0.93
427,24513,21518,2015/2016,5,2015-09-23,Athletic Bilbao,Real Madrid CF,2,46,39,36,49,50,60,57,50,50,46,63,52,61,41,60,63,26.0,23.8,122.0,700.0,1,2,11,22,5,6,4,3,7,6,23.0,29.5,20.0,25.0,9.5,11.5,8.25,9.0,3.0,2.5,2.25,1.75,21.3157894737,28.0526315789,18.4411764706,23.5882352941,8.78947368421,10.7368421053,7.55882352941,8.5,2.78947368421,2.42105263158,2.11764705882,1.73529411765,1.18,2.94
428,24517,21518,2015/2016,5,2015-09-23,Rayo Vallecano,Real Sporting de Gijon,0,29,44,47,54,44,44,52,63,55,50,38,45,62,59,54,41,27.0,23.8,53.0,30.0,2,1,18,5,6,2,3,3,7,6,18.0,17.0,14.5,16.5,5.5,4.5,5.5,5.0,1.0,2.0,1.5,1.5,17.2105263158,16.1578947368,13.8823529412,15.3235294118,5.36842105263,4.10526315789,5.20588235294,4.47058823529,0.947368421053,1.78947368421,1.35294117647,1.38235294118,NaN,NaN
429,24516,21518,2015/2016,5,2015-09-24,Real Betis Balompie,RC Deportivo de La Coruna,2,59,37,53,58,59,43,49,58,53,47,55,45,38,52,50,59,25.9,27.4,72.0,51.0,1,2,9,8,2,3,6,6,9,12,20.0,19.5,18.25,17.5,7.0,6.0,6.5,6.25,3.5,2.0,2.75,2.0,18.4736842105,18.3157894737,16.5882352941,16.2352941176,6.42105263158,5.52631578947,5.91176470588,5.64705882353,3.15789473684,1.94736842105,2.52941176471,1.88235294118,1.12,0.26
430,24525,21518,2015/2016,6,2015-09-25,Valencia CF,Granada CF,0,35,35,58,49,37,51,45,53,57,59,51,48,61,63,45,62,22.7,24.9,254.0,73.0,1,0,12,18,5,3,6,3,10,5,22.5,15.5,18.0,15.0,9.0,5.0,6.0,4.75,4.0,1.0,2.75,1.0,21.1052631579,14.6315789474,17.0,13.7647058824,8.42105263158,4.84210526316,5.82352941176,4.38235294118,3.84210526316,0.842105263158,2.67647058824,0.823529411765,2.08,1.00
431,24518,21518,2015/2016,6,2015-09-26,Sevilla FC,Rayo Vallecano,0,53,53,60,42,53,52,48,59,29,44,47,54,44,44,52,63,24.8,27.0,186.0,53.0,3,2,17,18,8,5,7,3,8,7,15.5,18.0,14.75,14.5,5.0,5.5,3.75,5.5,2.0,1.0,1.0,1.5,14.9473684211,17.2105263158,13.8235294118,13.8823529412,4.78947368421,5.36842105263,3.64705882353,5.20588235294,1.84210526316,0.947368421053,1.02941176471,1.35294117647,2.76,0.92
432,24519,21518,2015/2016,6,2015-09-26,FC Barcelona,UD Las Palmas,0,36,51,56,61,36,49,65,65,48,44,53,53,53,42,39,57,24.9,26.2,618.0,29.0,2,1,18,10,6,6,6,3,10,4,34.0,12.0,26.0,12.5,13.0,5.0,9.75,5.5,4.0,1.5,3.0,1.0,32.4210526316,11.3684210526,24.8823529412,11.4705882353,12.1578947368,4.57894736842,9.20588235294,4.88235294118,3.68421052632,1.31578947368,2.79411764706,0.941176470588,3.48,0.59
433,24520,21518,2015/2016,6,2015-09-26,SD Eibar,RC Celta de Vigo,1,62,52,52,37,59,55,56,49,55,38,50,55,41,48,55,59,24.8,23.6,45.0,63.0,1,1,10,9,3,2,6,0,9,4,13.5,17.5,11.25,14.5,6.5,4.5,4.25,3.75,2.5,1.5,1.5,1.25,13.0526315789,17.1052631579,10.7647058824,14.0588235294,6.26315789474,4.31578947368,4.26470588235,3.52941176471,2.36842105263,1.31578947368,1.5,1.11764705882,1.23,1.08
434,24522,21518,2015/2016,6,2015-09-26,Villarreal CF,Atletico Madrid,0,48,36,55,47,36,52,48,44,57,50,49,49,61,62,42,52,24.4,24.4,115.0,336.0,1,0,5,9,2,4,5,7,8,11,17.5,27.5,14.75,17.5,7.0,9.5,5.75,6.75,2.5,4.0,1.75,3.25,16.3684210526,26.5263157895,13.7647058824,17.7352941176,6.47368421053,9.10526315789,5.32352941176,6.61764705882,2.31578947368,3.78947368421,1.64705882353,3.02941176471,0.87,0.47
435,24523,21518,2015/2016,6,2015-09-26,Real Madrid CF,Malaga CF,1,50,46,63,52,61,41,60,63,42,36,50,47,41,40,37,52,23.8,26.0,700.0,78.0,0,0,31,12,9,3,3,1,6,5,29.5,20.0,25.0,17.0,11.5,7.5,9.0,6.5,2.5,2.5,1.75,2.75,28.0526315789,18.6315789474,23.5882352941,15.7647058824,10.7368421053,7.0,8.5,6.0,2.42105263158,2.26315789474,1.73529411765,2.38235294118,3.20,0.64
436,24521,21518,2015/2016,6,2015-09-27,Getafe CF,Levante UD,0,34,38,49,43,55,39,42,49,62,65,65,36,71,42,33,42,24.7,26.3,55.0,68.0,3,0,15,10,8,3,3,0,7,3,19.5,15.0,14.75,14.25,7.0,4.0,5.25,5.75,1.0,1.0,1.5,1.5,18.5789473684,13.9473684211,14.1176470588,13.0882352941,6.94736842105,3.89473684211,5.23529411765,5.11764705882,1.05263157895,1.0,1.32352941176,1.35294117647,1.10,0.59
437,24524,21518,2015/2016,6,2015-09-27,Real Sociedad,Athletic Bilbao,1,60,50,52,49,54,60,53,53,46,39,36,49,50,60,57,50,24.6,26.0,122.0,122.0,0,0,14,9,4,2,6,4,9,7,19.5,23.0,15.25,20.0,4.0,9.5,4.5,8.25,1.5,3.0,2.0,2.25,18.0526315789,21.3157894737,14.2647058824,18.4411764706,3.89473684211,8.78947368421,4.05882352941,7.55882352941,1.42105263158,2.78947368421,1.73529411765,2.11764705882,1.16,0.61
438,24526,21518,2015/2016,6,2015-09-27,RC Deportivo de La Coruna,RCD Espanyol,0,53,47,55,45,38,52,50,59,50,44,40,37,52,60,40,45,27.4,24.1,51.0,61.0,3,0,14,7,5,3,6,3,12,3,19.5,15.0,17.5,14.25,6.0,5.5,6.25,4.0,2.0,2.0,2.0,1.0,18.3157894737,14.2105263158,16.2352941176,12.9705882353,5.52631578947,5.05263157895,5.64705882353,3.79411764706,1.94736842105,1.78947368421,1.88235294118,1.0,1.93,0.26
439,24527,21518,2015/2016,6,2015-09-27,Real Sporting de Gijon,Real Betis Balompie,2,55,50,38,45,62,59,54,41,59,37,53,58,59,43,49,58,23.8,25.9,30.0,72.0,1,2,19,13,10,5,3,6,6,9,17.0,20.0,16.5,18.25,4.5,7.0,5.0,6.5,2.0,3.5,1.5,2.75,16.1578947368,18.4736842105,15.3235294118,16.5882352941,4.10526315789,6.42105263158,4.47058823529,5.91176470588,1.78947368421,3.15789473684,1.38235294118,2.52941176471,NaN,NaN
440,24530,21518,2015/2016,7,2015-10-02,RC Celta de Vigo,Getafe CF,1,55,38,50,55,41,48,55,59,34,38,49,43,55,39,42,49,23.6,24.7,63.0,55.0,0,0,18,8,7,2,0,3,4,7,17.5,19.5,14.5,14.75,4.5,7.0,3.75,5.25,1.5,1.0,1.25,1.5,17.1052631579,18.5789473684,14.0588235294,14.1176470588,4.31578947368,6.94736842105,3.52941176471,5.23529411765,1.31578947368,1.05263157895,1.11764705882,1.32352941176,1.49,1.35
441,24528,21518,2015/2016,7,2015-10-03,Sevilla FC,FC Barcelona,0,53,53,60,42,53,52,48,59,36,51,56,61,36,49,65,65,24.8,24.9,186.0,618.0,2,1,12,28,5,9,7,6,8,10,15.5,34.0,14.75,26.0,5.0,13.0,3.75,9.75,2.0,4.0,1.0,3.0,14.9473684211,32.4210526316,13.8235294118,24.8823529412,4.78947368421,12.1578947368,3.64705882353,9.20588235294,1.84210526316,3.68421052632,1.02941176471,2.79411764706,1.58,3.88
442,24529,21518,2015/2016,7,2015-10-03,UD Las Palmas,SD Eibar,2,48,44,53,53,53,42,39,57,62,52,52,37,59,55,56,49,26.2,24.8,29.0,45.0,0,2,18,9,4,4,3,6,4,9,12.0,13.5,12.5,11.25,5.0,6.5,5.5,4.25,1.5,2.5,1.0,1.5,11.3684210526,13.0526315789,11.4705882353,10.7647058824,4.57894736842,6.26315789474,4.88235294118,4.26470588235,1.31578947368,2.36842105263,0.941176470588,1.5,0.97,1.62
443,24533,21518,2015/2016,7,2015-10-03,Malaga CF,Real Sociedad,0,42,36,50,47,41,40,37,52,60,50,52,49,54,60,53,53,26.0,24.6,78.0,122.0,3,1,11,13,7,5,1,6,5,9,20.0,19.5,17.0,15.25,7.5,4.0,6.5,4.5,2.5,1.5,2.75,2.0,18.6315789474,18.0526315789,15.7647058824,14.2647058824,7.0,3.89473684211,6.0,4.05882352941,2.26315789474,1.42105263158,2.38235294118,1.73529411765,1.91,1.04
444,24535,21518,2015/2016,7,2015-10-03,Granada CF,RC Deportivo de La Coruna,1,57,59,51,48,61,63,45,62,53,47,55,45,38,52,50,59,24.9,27.4,73.0,51.0,1,1,10,14,3,3,3,6,5,12,15.5,19.5,15.0,17.5,5.0,6.0,4.75,6.25,1.0,2.0,1.0,2.0,14.6315789474,18.3157894737,13.7647058824,16.2352941176,4.84210526316,5.52631578947,4.38235294118,5.64705882353,0.842105263158,1.94736842105,0.823529411765,1.88235294118,0.83,0.94
445,24536,21518,2015/2016,7,2015-10-03,RCD Espanyol,Real Sporting de Gijon,2,50,44,40,37,52,60,40,45,55,50,38,45,62,59,54,41,24.1,23.8,61.0,30.0,1,2,13,12,9,2,3,3,3,6,15.0,17.0,14.25,16.5,5.5,4.5,4.0,5.0,2.0,2.0,1.0,1.5,14.2105263158,16.1578947368,12.9705882353,15.3235294118,5.05263157895,4.10526315789,3.79411764706,4.47058823529,1.78947368421,1.78947368421,1.0,1.38235294118,NaN,NaN
446,24531,21518,2015/2016,7,2015-10-04,Levante UD,Villarreal CF,0,62,65,65,36,71,42,33,42,48,36,55,47,36,52,48,44,26.3,24.4,68.0,115.0,1,0,15,3,5,2,0,5,3,8,15.0,17.5,14.25,14.75,4.0,7.0,5.75,5.75,1.0,2.5,1.5,1.75,13.9473684211,16.3684210526,13.0882352941,13.7647058824,3.89473684211,6.47368421053,5.11764705882,5.32352941176,1.0,2.31578947368,1.35294117647,1.64705882353,1.06,0.11
447,24532,21518,2015/2016,7,2015-10-04,Atletico Madrid,Real Madrid CF,1,57,50,49,49,61,62,42,52,50,46,63,52,61,41,60,63,24.4,23.8,336.0,700.0,1,1,18,9,4,2,7,3,11,6,27.5,29.5,17.5,25.0,9.5,11.5,6.75,9.0,4.0,2.5,3.25,1.75,26.5263157895,28.0526315789,17.7352941176,23.5882352941,9.10526315789,10.7368421053,6.61764705882,8.5,3.78947368421,2.42105263158,3.02941176471,1.73529411765,2.48,0.79
448,24534,21518,2015/2016,7,2015-10-04,Athletic Bilbao,Valencia CF,0,46,39,36,49,50,60,57,50,35,35,58,49,37,51,45,53,26.0,22.7,122.0,254.0,3,1,16,9,7,4,4,6,7,10,23.0,22.5,20.0,18.0,9.5,9.0,8.25,6.0,3.0,4.0,2.25,2.75,21.3157894737,21.1052631579,18.4411764706,17.0,8.78947368421,8.42105263158,7.55882352941,5.82352941176,2.78947368421,3.84210526316,2.11764705882,2.67647058824,2.70,0.62
449,24537,21518,2015/2016,7,2015-10-04,Rayo Vallecano,Real Betis Balompie,2,29,44,47,54,44,44,52,63,59,37,53,58,59,43,49,58,27.0,25.9,53.0,72.0,0,2,23,9,9,6,3,6,7,9,18.0,20.0,14.5,18.25,5.5,7.0,5.5,6.5,1.0,3.5,1.5,2.75,17.2105263158,18.4736842105,13.8823529412,16.5882352941,5.36842105263,6.42105263158,5.20588235294,5.91176470588,0.947368421053,3.15789473684,1.35294117647,2.52941176471,1.29,1.69
450,24538,21518,2015/2016,8,2015-10-17,FC Barcelona,Rayo Vallecano,0,36,51,56,61,36,49,65,65,29,44,47,54,44,44,52,63,24.9,27.0,618.0,53.0,5,2,14,22,9,8,6,3,10,7,34.0,18.0,26.0,14.5,13.0,5.5,9.75,5.5,4.0,1.0,3.0,1.5,32.4210526316,17.2105263158,24.8823529412,13.8823529412,12.1578947368,5.36842105263,9.20588235294,5.20588235294,3.68421052632,0.947368421053,2.79411764706,1.35294117647,4.64,2.84
451,24539,21518,2015/2016,8,2015-10-17,SD Eibar,Sevilla FC,1,62,52,52,37,59,55,56,49,53,53,60,42,53,52,48,59,24.8,24.8,45.0,186.0,1,1,14,15,4,5,6,7,9,8,13.5,15.5,11.25,14.75,6.5,5.0,4.25,3.75,2.5,2.0,1.5,1.0,13.0526315789,14.9473684211,10.7647058824,13.8235294118,6.26315789474,4.78947368421,4.26470588235,3.64705882353,2.36842105263,1.84210526316,1.5,1.02941176471,0.78,1.69
452,24542,21518,2015/2016,8,2015-10-17,Real Madrid CF,Levante UD,0,50,46,63,52,61,41,60,63,62,65,65,36,71,42,33,42,23.8,26.3,700.0,68.0,3,0,20,15,6,5,3,0,6,3,29.5,15.0,25.0,14.25,11.5,4.0,9.0,5.75,2.5,1.0,1.75,1.5,28.0526315789,13.9473684211,23.5882352941,13.0882352941,10.7368421053,3.89473684211,8.5,5.11764705882,2.42105263158,1.0,1.73529411765,1.35294117647,1.60,1.77
453,24544,21518,2015/2016,8,2015-10-17,Valencia CF,Malaga CF,0,35,35,58,49,37,51,45,53,42,36,50,47,41,40,37,52,22.7,26.0,254.0,78.0,3,0,6,10,3,3,6,1,10,5,22.5,20.0,18.0,17.0,9.0,7.5,6.0,6.5,4.0,2.5,2.75,2.75,21.1052631579,18.6315789474,17.0,15.7647058824,8.42105263158,7.0,5.82352941176,6.0,3.84210526316,2.26315789474,2.67647058824,2.38235294118,1.61,1.54
454,24547,21518,2015/2016,8,2015-10-17,Real Betis Balompie,RCD Espanyol,2,59,37,53,58,59,43,49,58,50,44,40,37,52,60,40,45,25.9,24.1,72.0,61.0,1,3,21,13,6,4,6,3,9,3,20.0,15.0,18.25,14.25,7.0,5.5,6.5,4.0,3.5,2.0,2.75,1.0,18.4736842105,14.2105263158,16.5882352941,12.9705882353,6.42105263158,5.05263157895,5.91176470588,3.79411764706,3.15789473684,1.78947368421,2.52941176471,1.0,1.97,1.85
455,24540,21518,2015/2016,8,2015-10-18,Getafe CF,UD Las Palmas,0,34,38,49,43,55,39,42,49,48,44,53,53,53,42,39,57,24.7,26.2,55.0,29.0,4,0,14,16,7,3,3,3,7,4,19.5,12.0,14.75,12.5,7.0,5.0,5.25,5.5,1.0,1.5,1.5,1.0,18.5789473684,11.3684210526,14.1176470588,11.4705882353,6.94736842105,4.57894736842,5.23529411765,4.88235294118,1.05263157895,1.31578947368,1.32352941176,0.941176470588,2.86,0.44
456,24541,21518,2015/2016,8,2015-10-18,Villarreal CF,RC Celta de Vigo,2,48,36,55,47,36,52,48,44,55,38,50,55,41,48,55,59,24.4,23.6,115.0,63.0,1,2,12,13,3,2,5,0,8,4,17.5,17.5,14.75,14.5,7.0,4.5,5.75,3.75,2.5,1.5,1.75,1.25,16.3684210526,17.1052631579,13.7647058824,14.0588235294,6.47368421053,4.31578947368,5.32352941176,3.52941176471,2.31578947368,1.31578947368,1.64705882353,1.11764705882,1.00,1.64
457,24543,21518,2015/2016,8,2015-10-18,Real Sociedad,Atletico Madrid,2,60,50,52,49,54,60,53,53,57,50,49,49,61,62,42,52,24.6,24.4,122.0,336.0,0,2,11,7,1,3,6,7,9,11,19.5,27.5,15.25,17.5,4.0,9.5,4.5,6.75,1.5,4.0,2.0,3.25,18.0526315789,26.5263157895,14.2647058824,17.7352941176,3.89473684211,9.10526315789,4.05882352941,6.61764705882,1.42105263158,3.78947368421,1.73529411765,3.02941176471,0.49,1.59
458,24545,21518,2015/2016,8,2015-10-18,RC Deportivo de La Coruna,Athletic Bilbao,1,53,47,55,45,38,52,50,59,46,39,36,49,50,60,57,50,27.4,26.0,51.0,122.0,2,2,16,7,3,2,6,4,12,7,19.5,23.0,17.5,20.0,6.0,9.5,6.25,8.25,2.0,3.0,2.0,2.25,18.3157894737,21.3157894737,16.2352941176,18.4411764706,5.52631578947,8.78947368421,5.64705882353,7.55882352941,1.94736842105,2.78947368421,1.88235294118,2.11764705882,1.30,0.68
459,24546,21518,2015/2016,8,2015-10-19,Real Sporting de Gijon,Granada CF,1,55,50,38,45,62,59,54,41,57,59,51,48,61,63,45,62,23.8,24.9,30.0,73.0,3,3,16,14,6,7,3,3,6,5,17.0,15.5,16.5,15.0,4.5,5.0,5.0,4.75,2.0,1.0,1.5,1.0,16.1578947368,14.6315789474,15.3235294118,13.7647058824,4.10526315789,4.84210526316,4.47058823529,4.38235294118,1.78947368421,0.842105263158,1.38235294118,0.823529411765,NaN,NaN
460,24557,21518,2015/2016,9,2015-10-23,Rayo Vallecano,RCD Espanyol,0,29,44,47,54,44,44,52,63,50,44,40,37,52,60,40,45,27.0,24.1,53.0,61.0,3,0,13,9,7,3,3,3,7,3,18.0,15.0,14.5,14.25,5.5,5.5,5.5,4.0,1.0,2.0,1.5,1.0,17.2105263158,14.2105263158,13.8823529412,12.9705882353,5.36842105263,5.05263157895,5.20588235294,3.79411764706,0.947368421053,1.78947368421,1.35294117647,1.0,1.86,1.41
461,24549,21518,2015/2016,9,2015-10-24,Sevilla FC,Getafe CF,0,53,53,60,42,53,52,48,59,34,38,49,43,55,39,42,49,24.8,24.7,186.0,55.0,5,0,22,6,13,0,7,3,8,7,15.5,19.5,14.75,14.75,5.0,7.0,3.75,5.25,2.0,1.0,1.0,1.5,14.9473684211,18.5789473684,13.8235294118,14.1176470588,4.78947368421,6.94736842105,3.64705882353,5.23529411765,1.84210526316,1.05263157895,1.02941176471,1.32352941176,5.16,0.23
462,24551,21518,2015/2016,9,2015-10-24,RC Celta de Vigo,Real Madrid CF,2,55,38,50,55,41,48,55,59,50,46,63,52,61,41,60,63,23.6,23.8,63.0,700.0,1,3,17,14,7,8,0,3,4,6,17.5,29.5,14.5,25.0,4.5,11.5,3.75,9.0,1.5,2.5,1.25,1.75,17.1052631579,28.0526315789,14.0588235294,23.5882352941,4.31578947368,10.7368421053,3.52941176471,8.5,1.31578947368,2.42105263158,1.11764705882,1.73529411765,1.59,1.96
463,24554,21518,2015/2016,9,2015-10-24,Malaga CF,RC Deportivo de La Coruna,0,42,36,50,47,41,40,37,52,53,47,55,45,38,52,50,59,26.0,27.4,78.0,51.0,2,0,9,10,4,1,1,6,5,12,20.0,19.5,17.0,17.5,7.5,6.0,6.5,6.25,2.5,2.0,2.75,2.0,18.6315789474,18.3157894737,15.7647058824,16.2352941176,7.0,5.52631578947,6.0,5.64705882353,2.26315789474,1.94736842105,2.38235294118,1.88235294118,1.06,0.77
464,24556,21518,2015/2016,9,2015-10-24,Granada CF,Real Betis Balompie,1,57,59,51,48,61,63,45,62,59,37,53,58,59,43,49,58,24.9,25.9,73.0,72.0,1,1,17,7,7,2,3,6,5,9,15.5,20.0,15.0,18.25,5.0,7.0,4.75,6.5,1.0,3.5,1.0,2.75,14.6315789474,18.4736842105,13.7647058824,16.5882352941,4.84210526316,6.42105263158,4.38235294118,5.91176470588,0.842105263158,3.15789473684,0.823529411765,2.52941176471,1.07,1.12
465,24548,21518,2015/2016,9,2015-10-25,FC Barcelona,SD Eibar,0,36,51,56,61,36,49,65,65,62,52,52,37,59,55,56,49,24.9,24.8,618.0,45.0,3,1,14,7,5,5,6,6,10,9,34.0,13.5,26.0,11.25,13.0,6.5,9.75,4.25,4.0,2.5,3.0,1.5,32.4210526316,13.0526315789,24.8823529412,10.7647058824,12.1578947368,6.26315789474,9.20588235294,4.26470588235,3.68421052632,2.36842105263,2.79411764706,1.5,1.65,1.37
466,24550,21518,2015/2016,9,2015-10-25,UD Las Palmas,Villarreal CF,1,48,44,53,53,53,42,39,57,48,36,55,47,36,52,48,44,26.2,24.4,29.0,115.0,0,0,6,5,2,0,3,5,4,8,12.0,17.5,12.5,14.75,5.0,7.0,5.5,5.75,1.5,2.5,1.0,1.75,11.3684210526,16.3684210526,11.4705882353,13.7647058824,4.57894736842,6.47368421053,4.88235294118,5.32352941176,1.31578947368,2.31578947368,0.941176470588,1.64705882353,0.19,0.21
467,24552,21518,2015/2016,9,2015-10-25,Levante UD,Real Sociedad,2,62,65,65,36,71,42,33,42,60,50,52,49,54,60,53,53,26.3,24.6,68.0,122.0,0,4,13,13,3,6,0,6,3,9,15.0,19.5,14.25,15.25,4.0,4.0,5.75,4.5,1.0,1.5,1.5,2.0,13.9473684211,18.0526315789,13.0882352941,14.2647058824,3.89473684211,3.89473684211,5.11764705882,4.05882352941,1.0,1.42105263158,1.35294117647,1.73529411765,1.08,3.48
468,24553,21518,2015/2016,9,2015-10-25,Atletico Madrid,Valencia CF,0,57,50,49,49,61,62,42,52,35,35,58,49,37,51,45,53,24.4,22.7,336.0,254.0,2,1,16,6,8,1,7,6,11,10,27.5,22.5,17.5,18.0,9.5,9.0,6.75,6.0,4.0,4.0,3.25,2.75,26.5263157895,21.1052631579,17.7352941176,17.0,9.10526315789,8.42105263158,6.61764705882,5.82352941176,3.78947368421,3.84210526316,3.02941176471,2.67647058824,2.08,0.89
469,24555,21518,2015/2016,9,2015-10-26,Athletic Bilbao,Real Sporting de Gijon,0,46,39,36,49,50,60,57,50,55,50,38,45,62,59,54,41,26.0,23.8,122.0,30.0,3,0,20,6,6,0,4,3,7,6,23.0,17.0,20.0,16.5,9.5,4.5,8.25,5.0,3.0,2.0,2.25,1.5,21.3157894737,16.1578947368,18.4411764706,15.3235294118,8.78947368421,4.10526315789,7.55882352941,4.47058823529,2.78947368421,1.78947368421,2.11764705882,1.38235294118,NaN,NaN
470,24194,21518,2015/2016,10,2015-10-30,RC Deportivo de La Coruna,Atletico Madrid,1,53,47,55,45,38,52,50,59,57,50,49,49,61,62,42,52,27.4,24.4,51.0,336.0,1,1,7,12,3,3,6,7,12,11,19.5,27.5,17.5,17.5,6.0,9.5,6.25,6.75,2.0,4.0,2.0,3.25,18.3157894737,26.5263157895,16.2352941176,17.7352941176,5.52631578947,9.10526315789,5.64705882353,6.61764705882,1.94736842105,3.78947368421,1.88235294118,3.02941176471,0.92,1.70
471,24189,21518,2015/2016,10,2015-10-31,Getafe CF,FC Barcelona,2,34,38,49,43,55,39,42,49,36,51,56,61,36,49,65,65,24.7,24.9,55.0,618.0,0,2,6,14,0,6,3,6,7,10,19.5,34.0,14.75,26.0,7.0,13.0,5.25,9.75,1.0,4.0,1.5,3.0,18.5789473684,32.4210526316,14.1176470588,24.8823529412,6.94736842105,12.1578947368,5.23529411765,9.20588235294,1.05263157895,3.68421052632,1.32352941176,2.79411764706,0.19,2.08
